station,time,2min avg wind dir (deg),2min avg wind speed (kts),5sec avg wind dir (deg),5sec avg wind speed (kts),Precipitation,Amount (1/100 inch),Pressure 1 (inches Hg),Pressure 2 (inches Hg),Pressure 3 (inches Hg),Dry bulb temp,Dew point temp
93112KNZY,2021-01-07T00:53:00Z,313,7,313,8,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T00:54:00Z,315,7,316,8,NP,0,30.03,30.025,30.023,57,52
93112KNZY,2021-01-07T00:55:00Z,319,6,322,7,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T00:56:00Z,321,6,323,7,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T00:57:00Z,320,7,323,8,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T00:58:00Z,321,7,323,8,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T00:59:00Z,320,7,318,8,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T01:00:00Z,318,7,320,8,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T01:01:00Z,320,7,321,8,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T01:02:00Z,323,7,325,8,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T01:03:00Z,322,7,321,7,NP,0,30.031,30.025,30.023,57,52
93112KNZY,2021-01-07T01:04:00Z,319,7,316,7,NP,0,30.03,30.024,30.022,57,52
93112KNZY,2021-01-07T01:05:00Z,319,6,315,7,NP,0,30.03,30.024,30.022,57,52
93112KNZY,2021-01-07T01:06:00Z,320,6,317,6,NP,0,30.03,30.024,30.022,57,52
93112KNZY,2021-01-07T01:07:00Z,322,6,322,6,NP,0,30.03,30.024,30.022,57,52
93112KNZY,2021-01-07T01:08:00Z,325,6,326,6,NP,0,30.03,30.024,30.022,57,52
93112KNZY,2021-01-07T01:09:00Z,324,6,321,7,NP,0,30.03,30.024,30.022,57,52
93112KNZY,2021-01-07T01:10:00Z,322,6,319,7,NP,0,30.03,30.024,30.022,57,52
93112KNZY,2021-01-07T01:11:00Z,326,6,332,7,NP,0,30.029,30.023,30.021,57,52
93112KNZY,2021-01-07T01:12:00Z,330,6,333,7,NP,0,30.028,30.023,30.021,57,52
93112KNZY,2021-01-07T01:13:00Z,331,6,330,6,NP,0,30.028,30.022,30.02,57,52
93112KNZY,2021-01-07T01:14:00Z,331,6,332,6,NP,0,30.028,30.022,30.02,57,52
93112KNZY,2021-01-07T01:15:00Z,333,6,336,7,NP,0,30.027,30.022,30.019,57,52
93112KNZY,2021-01-07T01:16:00Z,332,6,333,6,NP,0,30.027,30.022,30.019,57,52
93112KNZY,2021-01-07T01:17:00Z,328,6,325,6,NP,0,30.027,30.021,30.019,57,52
93112KNZY,2021-01-07T01:18:00Z,325,5,325,6,NP,0,30.027,30.022,30.019,57,52
93112KNZY,2021-01-07T01:19:00Z,327,5,333,6,NP,0,30.027,30.022,30.019,56,52
93112KNZY,2021-01-07T01:20:00Z,328,5,324,5,NP,0,30.027,30.022,30.02,56,52
93112KNZY,2021-01-07T01:21:00Z,326,5,320,5,NP,0,30.027,30.022,30.02,56,52
93112KNZY,2021-01-07T01:22:00Z,325,5,322,5,NP,0,30.027,30.022,30.019,56,52
93112KNZY,2021-01-07T01:23:00Z,326,4,327,5,NP,0,30.027,30.022,30.019,56,52
93112KNZY,2021-01-07T01:24:00Z,328,4,330,5,NP,0,30.027,30.022,30.02,56,52
93112KNZY,2021-01-07T01:25:00Z,328,4,325,5,NP,0,30.027,30.022,30.02,56,52
93112KNZY,2021-01-07T01:26:00Z,327,5,325,5,NP,0,30.028,30.022,30.02,56,52
93112KNZY,2021-01-07T01:27:00Z,326,5,331,6,NP,0,30.028,30.023,30.021,56,52
93112KNZY,2021-01-07T01:28:00Z,325,5,327,6,NP,0,30.029,30.024,30.022,56,52
93112KNZY,2021-01-07T01:29:00Z,326,5,328,6,NP,0,30.03,30.025,30.022,56,52
93112KNZY,2021-01-07T01:30:00Z,326,6,319,7,NP,0,30.031,30.025,30.023,56,52
93112KNZY,2021-01-07T01:31:00Z,324,6,330,6,NP,0,30.031,30.025,30.023,56,52
93112KNZY,2021-01-07T01:32:00Z,326,6,327,6,NP,0,30.031,30.025,30.023,56,52
93112KNZY,2021-01-07T01:33:00Z,329,5,336,6,NP,0,30.031,30.025,30.023,56,52
93112KNZY,2021-01-07T01:34:00Z,333,5,341,7,NP,0,30.03,30.025,30.022,56,52
93112KNZY,2021-01-07T01:35:00Z,333,6,333,6,NP,0,30.03,30.025,30.022,56,51
93112KNZY,2021-01-07T01:36:00Z,335,6,340,7,NP,0,30.03,30.025,30.022,56,52
93112KNZY,2021-01-07T01:37:00Z,338,6,339,7,NP,0,30.03,30.025,30.022,56,51
93112KNZY,2021-01-07T01:38:00Z,338,6,339,6,NP,0,30.03,30.025,30.022,56,51
93112KNZY,2021-01-07T01:39:00Z,339,5,343,6,NP,0,30.03,30.025,30.022,56,51
93112KNZY,2021-01-07T01:40:00Z,339,5,341,5,NP,0,30.03,30.025,30.022,56,51
93112KNZY,2021-01-07T01:41:00Z,335,5,336,5,NP,0,30.03,30.024,30.022,56,51
93112KNZY,2021-01-07T01:42:00Z,335,4,338,5,NP,0,30.03,30.024,30.022,56,52
93112KNZY,2021-01-07T01:43:00Z,334,4,334,5,NP,0,30.03,30.025,30.023,56,52
93112KNZY,2021-01-07T01:44:00Z,330,5,332,5,NP,0,30.031,30.026,30.023,56,52
93112KNZY,2021-01-07T01:45:00Z,331,5,329,6,NP,0,30.032,30.027,30.024,56,52
93112KNZY,2021-01-07T01:46:00Z,327,5,325,5,NP,0,30.032,30.027,30.025,56,52
93112KNZY,2021-01-07T01:47:00Z,324,5,325,5,NP,0,30.033,30.027,30.025,56,52
93112KNZY,2021-01-07T01:48:00Z,325,5,324,5,NP,0,30.033,30.028,30.025,56,52
93112KNZY,2021-01-07T01:49:00Z,327,4,333,5,NP,0,30.033,30.028,30.026,56,52
93112KNZY,2021-01-07T01:50:00Z,323,4,326,5,NP,0,30.034,30.029,30.026,56,51
93112KNZY,2021-01-07T01:51:00Z,326,5,339,6,NP,0,30.034,30.029,30.026,56,51
93112KNZY,2021-01-07T01:52:00Z,335,6,339,6,NP,0,30.034,30.029,30.026,56,51
93112KNZY,2021-01-07T01:53:00Z,339,6,340,7,NP,0,30.033,30.028,30.026,56,51
93112KNZY,2021-01-07T01:54:00Z,338,6,336,7,NP,0,30.033,30.027,30.025,56,51
93112KNZY,2021-01-07T01:55:00Z,336,7,334,7,NP,0,30.033,30.028,30.025,56,51
93112KNZY,2021-01-07T01:56:00Z,335,7,334,7,NP,0,30.033,30.028,30.025,56,51
93112KNZY,2021-01-07T01:57:00Z,332,7,328,8,NP,0,30.033,30.028,30.025,56,51
93112KNZY,2021-01-07T01:58:00Z,330,7,329,8,NP,0,30.033,30.028,30.026,56,51
93112KNZY,2021-01-07T01:59:00Z,332,7,333,8,NP,0,30.034,30.028,30.026,56,51
93112KNZY,2021-01-07T02:00:00Z,333,7,325,8,NP,0,30.034,30.029,30.027,56,51
93112KNZY,2021-01-07T02:01:00Z,334,8,335,8,NP,0,30.035,30.029,30.027,56,51
93112KNZY,2021-01-07T02:02:00Z,335,8,335,8,NP,0,30.035,30.03,30.027,56,51
93112KNZY,2021-01-07T02:03:00Z,334,8,331,8,NP,0,30.035,30.03,30.027,56,51
93112KNZY,2021-01-07T02:04:00Z,333,8,333,8,NP,0,30.035,30.029,30.027,56,51
93112KNZY,2021-01-07T02:05:00Z,333,8,336,8,NP,0,30.035,30.029,30.027,56,51
93112KNZY,2021-01-07T02:06:00Z,334,7,338,8,NP,0,30.034,30.029,30.026,56,52
93112KNZY,2021-01-07T02:07:00Z,336,7,337,8,NP,0,30.034,30.029,30.026,56,52
93112KNZY,2021-01-07T02:08:00Z,337,8,337,9,NP,0,30.034,30.029,30.026,56,52
93112KNZY,2021-01-07T02:09:00Z,337,7,337,8,NP,0,30.034,30.029,30.026,56,52
93112KNZY,2021-01-07T02:10:00Z,337,7,337,8,NP,0,30.034,30.029,30.026,56,52
93112KNZY,2021-01-07T02:11:00Z,335,7,332,8,NP,0,30.034,30.029,30.027,56,52
93112KNZY,2021-01-07T02:12:00Z,337,7,344,8,NP,0,30.035,30.029,30.027,56,52
93112KNZY,2021-01-07T02:13:00Z,338,7,342,9,NP,0,30.035,30.029,30.027,56,52
93112KNZY,2021-01-07T02:14:00Z,338,8,341,8,NP,0,30.035,30.029,30.027,56,52
93112KNZY,2021-01-07T02:15:00Z,338,7,339,8,NP,0,30.035,30.03,30.028,56,52
93112KNZY,2021-01-07T02:16:00Z,335,7,330,8,NP,0,30.036,30.03,30.028,56,52
93112KNZY,2021-01-07T02:17:00Z,336,7,338,7,NP,0,30.036,30.03,30.028,56,52
93112KNZY,2021-01-07T02:18:00Z,337,7,336,8,NP,0,30.036,30.031,30.029,56,52
93112KNZY,2021-01-07T02:19:00Z,332,7,328,7,NP,0,30.037,30.031,30.029,56,52
93112KNZY,2021-01-07T02:20:00Z,330,6,331,7,NP,0,30.037,30.032,30.029,56,52
93112KNZY,2021-01-07T02:21:00Z,330,6,327,6,NP,0,30.038,30.032,30.03,56,52
93112KNZY,2021-01-07T02:22:00Z,330,6,336,6,NP,0,30.038,30.032,30.03,56,52
93112KNZY,2021-01-07T02:23:00Z,329,6,330,6,NP,0,30.038,30.032,30.03,56,52
93112KNZY,2021-01-07T02:24:00Z,327,6,322,6,NP,0,30.038,30.032,30.03,55,52
93112KNZY,2021-01-07T02:25:00Z,327,6,325,6,NP,0,30.038,30.032,30.03,55,52
93112KNZY,2021-01-07T02:26:00Z,325,6,318,9,NP,0,30.038,30.032,30.03,55,52
93112KNZY,2021-01-07T02:27:00Z,323,7,324,8,NP,0,30.038,30.033,30.03,55,52
93112KNZY,2021-01-07T02:28:00Z,326,7,329,8,NP,0,30.038,30.033,30.03,55,52
93112KNZY,2021-01-07T02:29:00Z,326,7,317,8,NP,0,30.038,30.033,30.03,55,52
93112KNZY,2021-01-07T02:30:00Z,325,7,319,8,NP,0,30.038,30.032,30.03,55,52
93112KNZY,2021-01-07T02:31:00Z,325,7,327,7,NP,0,30.037,30.032,30.029,55,52
93112KNZY,2021-01-07T02:32:00Z,326,7,330,7,NP,0,30.036,30.031,30.029,55,52
93112KNZY,2021-01-07T02:33:00Z,326,6,321,7,NP,0,30.036,30.031,30.028,55,52
93112KNZY,2021-01-07T02:34:00Z,326,6,325,8,NP,0,30.036,30.031,30.029,55,52
93112KNZY,2021-01-07T02:35:00Z,327,6,334,7,NP,0,30.036,30.031,30.029,55,52
93112KNZY,2021-01-07T02:36:00Z,325,6,322,7,NP,0,30.036,30.031,30.029,55,52
93112KNZY,2021-01-07T02:37:00Z,325,6,328,7,NP,0,30.036,30.031,30.028,55,52
93112KNZY,2021-01-07T02:38:00Z,327,6,327,7,NP,0,30.036,30.03,30.028,55,52
93112KNZY,2021-01-07T02:39:00Z,330,6,332,7,NP,0,30.035,30.03,30.027,55,52
93112KNZY,2021-01-07T02:40:00Z,333,6,337,7,NP,0,30.035,30.029,30.027,55,52
93112KNZY,2021-01-07T02:41:00Z,331,6,325,7,NP,0,30.034,30.029,30.027,55,52
93112KNZY,2021-01-07T02:42:00Z,330,6,337,7,NP,0,30.034,30.029,30.027,55,52
93112KNZY,2021-01-07T02:43:00Z,333,6,333,7,NP,0,30.035,30.029,30.027,55,52
93112KNZY,2021-01-07T02:44:00Z,333,6,334,8,NP,0,30.035,30.03,30.027,55,52
93112KNZY,2021-01-07T02:45:00Z,331,7,330,7,NP,0,30.036,30.03,30.028,55,52
93112KNZY,2021-01-07T02:46:00Z,328,7,325,8,NP,0,30.037,30.031,30.029,55,52
93112KNZY,2021-01-07T02:47:00Z,328,7,329,8,NP,0,30.038,30.033,30.031,55,52
93112KNZY,2021-01-07T02:48:00Z,326,8,325,9,NP,0,30.04,30.034,30.032,55,52
93112KNZY,2021-01-07T02:49:00Z,324,8,325,9,NP,0,30.041,30.035,30.033,55,52
93112KNZY,2021-01-07T02:50:00Z,322,8,318,8,NP,0,30.041,30.036,30.034,55,52
93112KNZY,2021-01-07T02:51:00Z,322,7,323,7,NP,0,30.042,30.036,30.034,55,52
93112KNZY,2021-01-07T02:52:00Z,323,7,326,8,NP,0,30.041,30.036,30.034,55,52
93112KNZY,2021-01-07T02:53:00Z,326,7,331,7,NP,0,30.04,30.035,30.033,55,52
93112KNZY,2021-01-07T02:54:00Z,328,7,333,8,NP,0,30.039,30.034,30.032,55,52
93112KNZY,2021-01-07T02:55:00Z,331,7,332,8,NP,0,30.039,30.033,30.031,55,52
93112KNZY,2021-01-07T02:56:00Z,332,7,325,7,NP,0,30.038,30.032,30.03,55,52
93112KNZY,2021-01-07T02:57:00Z,329,6,330,7,NP,0,30.038,30.032,30.03,55,52
93112KNZY,2021-01-07T02:58:00Z,328,6,333,6,NP,0,30.038,30.033,30.03,55,52
93112KNZY,2021-01-07T02:59:00Z,328,6,325,6,NP,0,30.039,30.033,30.031,55,52
93112KNZY,2021-01-07T03:00:00Z,327,6,330,7,NP,0,30.04,30.034,30.032,55,52
93112KNZY,2021-01-07T03:01:00Z,326,6,328,7,NP,0,30.04,30.035,30.033,55,52
93112KNZY,2021-01-07T03:02:00Z,326,6,327,8,NP,0,30.041,30.036,30.033,55,52
93112KNZY,2021-01-07T03:03:00Z,326,7,325,8,NP,0,30.042,30.036,30.034,55,52
93112KNZY,2021-01-07T03:04:00Z,326,7,329,8,NP,0,30.042,30.037,30.034,55,52
93112KNZY,2021-01-07T03:05:00Z,326,7,324,8,NP,0,30.042,30.037,30.035,55,52
93112KNZY,2021-01-07T03:06:00Z,325,7,327,8,NP,0,30.043,30.037,30.035,55,52
93112KNZY,2021-01-07T03:07:00Z,325,7,327,7,NP,0,30.043,30.037,30.035,55,52
93112KNZY,2021-01-07T03:08:00Z,325,6,333,7,NP,0,30.043,30.038,30.035,55,52
93112KNZY,2021-01-07T03:09:00Z,324,7,323,8,NP,0,30.043,30.038,30.036,55,52
93112KNZY,2021-01-07T03:10:00Z,324,7,319,8,NP,0,30.044,30.038,30.036,55,52
93112KNZY,2021-01-07T03:11:00Z,325,7,327,9,NP,0,30.043,30.038,30.035,55,52
93112KNZY,2021-01-07T03:12:00Z,325,8,324,8,NP,0,30.043,30.038,30.035,55,52
93112KNZY,2021-01-07T03:13:00Z,324,7,325,8,NP,0,30.043,30.037,30.035,55,52
93112KNZY,2021-01-07T03:14:00Z,324,7,323,7,NP,0,30.042,30.037,30.035,55,52
93112KNZY,2021-01-07T03:15:00Z,325,6,323,7,NP,0,30.042,30.037,30.034,55,52
93112KNZY,2021-01-07T03:16:00Z,327,6,327,7,NP,0,30.042,30.036,30.034,55,52
93112KNZY,2021-01-07T03:17:00Z,329,6,329,6,NP,0,30.041,30.036,30.033,55,52
93112KNZY,2021-01-07T03:18:00Z,331,5,329,6,NP,0,30.041,30.035,30.033,55,52
93112KNZY,2021-01-07T03:19:00Z,331,5,335,6,NP,0,30.04,30.035,30.032,55,52
93112KNZY,2021-01-07T03:20:00Z,332,5,339,6,NP,0,30.04,30.034,30.032,55,52
93112KNZY,2021-01-07T03:21:00Z,333,6,335,6,NP,0,30.04,30.034,30.032,55,52
93112KNZY,2021-01-07T03:22:00Z,333,6,332,7,NP,0,30.04,30.035,30.032,55,52
93112KNZY,2021-01-07T03:23:00Z,331,6,333,6,NP,0,30.04,30.034,30.032,55,52
93112KNZY,2021-01-07T03:24:00Z,330,6,336,6,NP,0,30.039,30.034,30.032,55,52
93112KNZY,2021-01-07T03:25:00Z,331,6,330,6,NP,0,30.039,30.034,30.031,55,52
93112KNZY,2021-01-07T03:26:00Z,332,6,331,7,NP,0,30.039,30.034,30.032,55,52
93112KNZY,2021-01-07T03:27:00Z,331,6,324,7,NP,0,30.04,30.034,30.032,55,52
93112KNZY,2021-01-07T03:28:00Z,329,6,326,8,NP,0,30.04,30.035,30.033,55,52
93112KNZY,2021-01-07T03:29:00Z,326,7,326,8,NP,0,30.041,30.036,30.034,55,52
93112KNZY,2021-01-07T03:30:00Z,324,7,321,8,NP,0,30.043,30.037,30.035,55,52
93112KNZY,2021-01-07T03:31:00Z,322,8,322,9,NP,0,30.044,30.038,30.036,55,52
93112KNZY,2021-01-07T03:32:00Z,321,8,318,8,NP,0,30.045,30.04,30.037,55,52
93112KNZY,2021-01-07T03:33:00Z,321,8,318,8,NP,0,30.046,30.04,30.038,55,52
93112KNZY,2021-01-07T03:34:00Z,322,8,323,9,NP,0,30.046,30.041,30.038,55,52
93112KNZY,2021-01-07T03:35:00Z,324,8,328,9,NP,0,30.046,30.041,30.039,55,52
93112KNZY,2021-01-07T03:36:00Z,323,8,317,9,NP,0,30.047,30.042,30.039,55,52
93112KNZY,2021-01-07T03:37:00Z,321,8,317,9,NP,0,30.048,30.042,30.04,55,52
93112KNZY,2021-01-07T03:38:00Z,323,8,327,9,NP,0,30.049,30.043,30.041,55,52
93112KNZY,2021-01-07T03:39:00Z,325,8,329,9,NP,0,30.049,30.044,30.042,55,52
93112KNZY,2021-01-07T03:40:00Z,326,8,328,8,NP,0,30.05,30.044,30.042,55,52
93112KNZY,2021-01-07T03:41:00Z,325,7,322,8,NP,0,30.05,30.044,30.042,55,52
93112KNZY,2021-01-07T03:42:00Z,324,7,314,7,NP,0,30.049,30.044,30.042,55,52
93112KNZY,2021-01-07T03:43:00Z,326,6,333,6,NP,0,30.05,30.044,30.042,55,52
93112KNZY,2021-01-07T03:44:00Z,327,6,330,6,NP,0,30.05,30.045,30.043,55,52
93112KNZY,2021-01-07T03:45:00Z,325,6,321,7,NP,0,30.051,30.046,30.043,55,52
93112KNZY,2021-01-07T03:46:00Z,328,7,333,8,NP,0,30.052,30.046,30.044,55,52
93112KNZY,2021-01-07T03:47:00Z,330,7,331,7,NP,0,30.052,30.047,30.045,55,52
93112KNZY,2021-01-07T03:48:00Z,330,7,331,8,NP,0,30.052,30.047,30.045,55,52
93112KNZY,2021-01-07T03:49:00Z,331,7,332,7,NP,0,30.052,30.047,30.044,55,52
93112KNZY,2021-01-07T03:50:00Z,335,6,343,7,NP,0,30.051,30.046,30.044,55,52
93112KNZY,2021-01-07T03:51:00Z,339,6,341,7,NP,0,30.05,30.045,30.043,55,52
93112KNZY,2021-01-07T03:52:00Z,341,6,343,7,NP,0,30.05,30.044,30.042,55,52
93112KNZY,2021-01-07T03:53:00Z,344,6,344,6,NP,0,30.049,30.044,30.041,55,52
93112KNZY,2021-01-07T03:54:00Z,348,5,348,7,NP,0,30.049,30.044,30.042,55,52
93112KNZY,2021-01-07T03:55:00Z,346,6,340,8,NP,0,30.05,30.044,30.042,55,52
93112KNZY,2021-01-07T03:56:00Z,341,6,346,7,NP,0,30.051,30.045,30.043,55,52
93112KNZY,2021-01-07T03:57:00Z,339,6,339,7,NP,0,30.051,30.046,30.044,55,52
93112KNZY,2021-01-07T03:58:00Z,340,6,339,7,NP,0,30.052,30.046,30.044,55,52
93112KNZY,2021-01-07T03:59:00Z,344,6,346,7,NP,0,30.052,30.047,30.045,55,52
93112KNZY,2021-01-07T04:00:00Z,346,6,347,7,NP,0,30.052,30.046,30.044,55,52
93112KNZY,2021-01-07T04:01:00Z,346,6,349,6,NP,0,30.051,30.046,30.044,55,52
93112KNZY,2021-01-07T04:02:00Z,346,6,337,7,NP,0,30.051,30.046,30.044,55,52
93112KNZY,2021-01-07T04:03:00Z,342,6,336,7,NP,0,30.051,30.046,30.043,55,52
93112KNZY,2021-01-07T04:04:00Z,342,6,345,7,NP,0,30.051,30.046,30.043,55,52
93112KNZY,2021-01-07T04:05:00Z,344,6,346,7,NP,0,30.052,30.046,30.044,55,52
93112KNZY,2021-01-07T04:06:00Z,343,6,350,6,NP,0,30.052,30.047,30.044,55,52
93112KNZY,2021-01-07T04:07:00Z,347,5,354,6,NP,0,30.052,30.047,30.044,55,52
93112KNZY,2021-01-07T04:08:00Z,350,6,351,6,NP,0,30.052,30.047,30.045,55,52
93112KNZY,2021-01-07T04:09:00Z,354,6,350,6,NP,0,30.052,30.047,30.044,55,52
93112KNZY,2021-01-07T04:10:00Z,355,5,353,6,NP,0,30.051,30.046,30.044,55,52
93112KNZY,2021-01-07T04:11:00Z,354,5,358,5,NP,0,30.051,30.045,30.043,55,52
93112KNZY,2021-01-07T04:12:00Z,350,5,347,6,NP,0,30.05,30.045,30.043,55,52
93112KNZY,2021-01-07T04:13:00Z,346,5,343,6,NP,0,30.05,30.045,30.042,55,52
93112KNZY,2021-01-07T04:14:00Z,349,5,352,6,NP,0,30.05,30.045,30.042,55,52
93112KNZY,2021-01-07T04:15:00Z,350,5,353,6,NP,0,30.05,30.045,30.043,55,52
93112KNZY,2021-01-07T04:16:00Z,349,6,356,6,NP,0,30.051,30.046,30.043,55,52
93112KNZY,2021-01-07T04:17:00Z,348,6,355,7,NP,0,30.052,30.047,30.044,55,52
93112KNZY,2021-01-07T04:18:00Z,347,6,348,6,NP,0,30.053,30.048,30.045,55,52
93112KNZY,2021-01-07T04:19:00Z,346,6,343,6,NP,0,30.054,30.049,30.046,55,52
93112KNZY,2021-01-07T04:20:00Z,345,6,344,7,NP,0,30.054,30.049,30.047,55,52
93112KNZY,2021-01-07T04:21:00Z,345,6,347,7,NP,0,30.055,30.049,30.047,55,52
93112KNZY,2021-01-07T04:22:00Z,346,6,346,7,NP,0,30.055,30.05,30.047,55,52
93112KNZY,2021-01-07T04:23:00Z,346,6,343,7,NP,0,30.056,30.05,30.048,55,52
93112KNZY,2021-01-07T04:24:00Z,345,6,342,7,NP,0,30.056,30.051,30.049,55,52
93112KNZY,2021-01-07T04:25:00Z,345,7,345,7,NP,0,30.057,30.052,30.05,55,52
93112KNZY,2021-01-07T04:26:00Z,344,7,343,7,NP,0,30.059,30.053,30.051,55,52
93112KNZY,2021-01-07T04:27:00Z,342,7,341,8,NP,0,30.059,30.054,30.052,55,52
93112KNZY,2021-01-07T04:28:00Z,341,7,338,7,NP,0,30.06,30.055,30.052,55,52
93112KNZY,2021-01-07T04:29:00Z,342,6,341,7,NP,0,30.06,30.055,30.052,55,52
93112KNZY,2021-01-07T04:30:00Z,342,6,342,7,NP,0,30.06,30.055,30.052,55,52
93112KNZY,2021-01-07T04:31:00Z,341,6,337,7,NP,0,30.059,30.054,30.052,55,52
93112KNZY,2021-01-07T04:32:00Z,341,6,338,8,NP,0,30.059,30.054,30.051,55,52
93112KNZY,2021-01-07T04:33:00Z,340,6,335,7,NP,0,30.059,30.054,30.052,55,52
93112KNZY,2021-01-07T04:34:00Z,340,6,341,8,M,0,30.06,30.054,30.052,55,52
93112KNZY,2021-01-07T04:35:00Z,338,7,334,8,NP,0,30.06,30.055,30.052,55,52
93112KNZY,2021-01-07T04:36:00Z,336,7,336,7,NP,0,30.061,30.056,30.053,55,52
93112KNZY,2021-01-07T04:37:00Z,336,6,333,7,NP,0,30.061,30.056,30.054,55,52
93112KNZY,2021-01-07T04:38:00Z,336,6,328,7,NP,0,30.062,30.057,30.054,55,52
93112KNZY,2021-01-07T04:39:00Z,337,6,339,7,NP,0,30.063,30.057,30.055,55,52
93112KNZY,2021-01-07T04:40:00Z,340,6,343,7,NP,0,30.063,30.058,30.055,55,52
93112KNZY,2021-01-07T04:41:00Z,341,6,341,7,NP,0,30.063,30.058,30.055,55,52
93112KNZY,2021-01-07T04:42:00Z,342,6,351,7,NP,0,30.064,30.058,30.056,55,52
93112KNZY,2021-01-07T04:43:00Z,341,6,342,7,NP,0,30.064,30.059,30.056,55,52
93112KNZY,2021-01-07T04:44:00Z,339,6,341,7,NP,0,30.065,30.059,30.057,55,52
93112KNZY,2021-01-07T04:45:00Z,339,6,340,7,NP,0,30.065,30.06,30.057,55,52
93112KNZY,2021-01-07T04:46:00Z,341,6,341,7,NP,0,30.066,30.06,30.058,55,52
93112KNZY,2021-01-07T04:47:00Z,342,6,337,7,M,0,30.066,30.061,30.058,55,52
93112KNZY,2021-01-07T04:48:00Z,349,6,355,7,NP,0,30.067,30.061,30.059,55,52
93112KNZY,2021-01-07T04:49:00Z,2,6,7,6,NP,0,30.067,30.062,30.059,55,52
93112KNZY,2021-01-07T04:50:00Z,8,5,10,6,NP,0,30.067,30.062,30.06,55,52
93112KNZY,2021-01-07T04:51:00Z,9,5,13,7,NP,0,30.067,30.062,30.06,55,52
93112KNZY,2021-01-07T04:52:00Z,10,5,10,6,NP,0,30.067,30.061,30.059,55,52
93112KNZY,2021-01-07T04:53:00Z,17,5,23,6,NP,0,30.066,30.061,30.059,55,52
93112KNZY,2021-01-07T04:54:00Z,22,5,16,7,NP,0,30.066,30.06,30.058,54,52
93112KNZY,2021-01-07T04:55:00Z,26,5,34,6,NP,0,30.065,30.06,30.057,54,52
93112KNZY,2021-01-07T04:56:00Z,32,5,29,6,NP,0,30.065,30.06,30.057,54,51
93112KNZY,2021-01-07T04:57:00Z,36,6,39,6,NP,0,30.065,30.059,30.057,54,51
93112KNZY,2021-01-07T04:58:00Z,39,5,42,6,NP,0,30.064,30.059,30.057,54,51
93112KNZY,2021-01-07T04:59:00Z,39,5,35,6,NP,0,30.064,30.058,30.056,54,51
93112KNZY,2021-01-07T05:00:00Z,44,5,41,6,NP,0,30.063,30.058,30.055,54,51
93112KNZY,2021-01-07T05:01:00Z,50,5,51,6,NP,0,30.063,30.057,30.055,54,51
93112KNZY,2021-01-07T05:02:00Z,52,6,52,7,NP,0,30.062,30.057,30.055,54,51
93112KNZY,2021-01-07T05:03:00Z,53,6,52,7,NP,0,30.062,30.057,30.054,54,51
93112KNZY,2021-01-07T05:04:00Z,54,6,53,7,NP,0,30.062,30.057,30.054,54,51
93112KNZY,2021-01-07T05:05:00Z,55,6,54,7,NP,0,30.062,30.056,30.054,54,51
93112KNZY,2021-01-07T05:06:00Z,54,6,52,7,NP,0,30.061,30.056,30.054,54,51
93112KNZY,2021-01-07T05:07:00Z,54,7,54,7,NP,0,30.061,30.056,30.054,54,51
93112KNZY,2021-01-07T05:08:00Z,54,7,55,7,NP,0,30.062,30.056,30.054,54,51
93112KNZY,2021-01-07T05:09:00Z,54,7,54,8,NP,0,30.061,30.056,30.054,54,51
93112KNZY,2021-01-07T05:10:00Z,55,7,55,8,NP,0,30.061,30.056,30.053,53,50
93112KNZY,2021-01-07T05:11:00Z,57,7,53,7,NP,0,30.06,30.055,30.053,53,51
93112KNZY,2021-01-07T05:12:00Z,59,7,52,7,NP,0,30.06,30.054,30.052,53,51
93112KNZY,2021-01-07T05:13:00Z,61,6,62,7,NP,0,30.059,30.053,30.051,53,51
93112KNZY,2021-01-07T05:14:00Z,64,6,59,7,NP,0,30.058,30.053,30.051,53,51
93112KNZY,2021-01-07T05:15:00Z,65,6,66,6,NP,0,30.058,30.053,30.05,53,51
93112KNZY,2021-01-07T05:16:00Z,64,5,62,6,NP,0,30.058,30.053,30.051,53,51
93112KNZY,2021-01-07T05:17:00Z,62,5,62,6,NP,0,30.059,30.053,30.051,53,51
93112KNZY,2021-01-07T05:18:00Z,60,5,58,6,NP,0,30.059,30.054,30.052,53,51
93112KNZY,2021-01-07T05:19:00Z,60,5,61,6,NP,0,30.059,30.054,30.051,53,51
93112KNZY,2021-01-07T05:20:00Z,59,6,60,8,NP,0,30.059,30.053,30.051,53,51
93112KNZY,2021-01-07T05:21:00Z,61,6,60,7,NP,0,30.058,30.053,30.05,54,51
93112KNZY,2021-01-07T05:22:00Z,66,6,66,6,NP,0,30.057,30.052,30.049,53,51
93112KNZY,2021-01-07T05:23:00Z,68,6,71,7,NP,0,30.056,30.051,30.049,53,51
93112KNZY,2021-01-07T05:24:00Z,66,7,56,8,NP,0,30.056,30.05,30.048,53,51
